gid,role,role_score,cluster_id,priority_score,evidence,is_seed,depth,component,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,fan_ratio,seed_reach,merge_gain,n_agg_payers,n_seed_payers,seed_traced_in_kzt,pagerank,hub,authority,betweenness,truncated_by_depth,p_continue,terminal_kind,fast_out_share,median_lag_days,max_payers_same_day,near_threshold_tx,flag_structuring,n_cycles,anomaly_z,anomaly_feature,flag_anomaly,coord_criteria,prio_role,prio_traced,prio_merge,prio_reach,prio_pr,prio_btw,prio_flags
100000004790991100,terminal,0.928,3,0.4489,"Получил 239 тыс. от 1 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,1,0,239413.0,0.0,4,0,0.0,0.0,7,0,1,1,239413.0,0.00031131051396626665,-0.0,0.0002952416133208382,0.0,False,,observed,0.0,,1.0,0,False,0,0.88,log_in,False,,0.1276,0.1931,0.0,0.0799,0.0482,0.0,0.0
100000002973903100,terminal,0.852,13,0.5288,"Получил 93 тыс. от 3 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,3,0,92880.0,0.0,3,0,0.0,0.0,8,1,1,1,43500.65281421885,0.00031686903979445224,-0.0,0.00015492745254173267,0.0,False,,observed,0.0,,1.0,0,False,0,1.51,in_deg,False,,0.1172,0.1671,0.067,0.1253,0.0523,0.0,0.0
100000004325327100,transit,0.886,1,0.4856,"Пропуск 99%: получил 71 тыс., отдал 70 тыс.; 2→1 контрагента; в ≤2 дн ушло 100% [сквозной пропуск ≤2дн]",False,1,0,2,1,70817.0,70000.0,3,1,0.988463222107686,0.5,7,0,2,1,47492.46815753474,0.000295792319681355,-3.5227526672405514e-20,0.005057463282107283,3.844048916909496e-05,False,,,1.0,2.0,1.0,1,False,0,1.98,log_out,False,,0.1329,0.1699,0.0,0.0799,0.0317,0.0545,0.0167
100000001477796100,terminal,0.906,8,0.3916,"Получил 182 тыс. от 1 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,1,0,182000.0,0.0,1,0,0.0,0.0,1,0,0,1,182000.0,0.0003306619019813834,-0.0,6.780076054127162e-05,0.0,False,,observed,0.0,,1.0,0,False,0,0.69,log_in,False,,0.1246,0.19,0.0,0.0192,0.0578,0.0,0.0
100000007536804100,peripheral,0.348,6,0.2559,"Вход 100 тыс. от 1, выход 55 тыс. на 2; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,1,0,1,2,100000.0,55000.0,1,2,0.55,2.0,1,0,0,1,100000.0,0.0002913035180923698,-5.333655169088583e-20,4.341415009040483e-06,7.925874055483496e-07,False,,,0.8181818181818182,3.0,1.0,0,False,0,1.93,log_out,False,,0.0087,0.1829,0.0,0.0192,0.0214,0.0069,0.0167
100000008665380100,peripheral,0.433,11,0.2872,"Вход 69 тыс. от 2, выход 18 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,1,0,2,1,69100.0,18200.0,2,1,0.2633863965267728,0.5,7,0,2,1,10051.81701050774,0.00029077432850192623,4.231919042951088e-20,0.005057463282107283,1.922024458454748e-05,False,,,1.0,1.0,1.0,0,False,0,1.74,log_out,False,,0.0108,0.1316,0.0,0.0799,0.0195,0.0287,0.0167
100000001870116100,peripheral,0.703,5,0.2101,"Вход 24 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,24000.0,0.0,1,0,0.0,0.0,1,0,0,1,24000.0,0.00029060661309375003,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.67,log_in,False,,0.0176,0.1541,0.0,0.0192,0.0191,0.0,0.0
100000001074553100,terminal,0.741,6,0.3819,"Получил 29 тыс. от 2 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,2,0,28971.0,0.0,2,0,0.0,0.0,2,1,0,2,28971.0,0.0002894987523363474,-0.0,3.284783912882899e-05,0.0,False,,observed,0.0,,1.0,0,False,0,0.75,in_deg,False,,0.1019,0.1582,0.067,0.0397,0.0151,0.0,0.0
100000000978041100,peripheral,0.549,5,0.2307,"Вход 44 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,44445.0,0.0,1,0,0.0,0.0,1,0,0,1,44445.0,0.0002948977791116342,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.26,log_in,False,,0.0137,0.1677,0.0,0.0192,0.03,0.0,0.0
100000002603769100,coordinator,0.631,4,0.5107,"Сходятся деньги 7 seed, вход 1.2 млн; получает от 2 консолидаторов/координаторов",False,1,0,3,0,1185368.0,0.0,3,0,0.0,0.0,7,0,3,1,171234.33829140622,0.0005415388680707092,-0.0,0.0033208802164017884,0.0,False,,observed,0.0,,1.0,0,False,0,1.96,log_in,False,получает от 2 консолидаторов/координаторов,0.1578,0.1895,0.0,0.0799,0.0835,0.0,0.0
100000005034574100,terminal,0.933,41,0.4135,"Получил 259 тыс. от 1 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,12,1,0,258816.0,0.0,16,0,0.0,0.0,1,0,0,1,258816.0,0.00042508668959388804,-0.0,-6.758947042723341e-20,0.0,False,,observed,0.0,,1.0,3,False,0,0.93,log_in,False,,0.1283,0.1936,0.0,0.0192,0.0724,0.0,0.0
100000002958286100,terminal,0.933,6,0.3908,"Получил 257 тыс. от 1 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,1,0,257000.0,0.0,1,0,0.0,0.0,1,0,0,1,257000.0,0.00031316938195489997,-0.0,2.274780546012068e-05,0.0,False,,observed,0.0,,1.0,0,False,0,0.93,log_in,False,,0.1283,0.1935,0.0,0.0192,0.0498,0.0,0.0
100000005634552100,peripheral,0.675,4,0.3144,"Вход 26 тыс. от 1, выход 1.2 млн на 3; пороги ролей не достигнуты",False,1,0,1,3,25850.0,1196000.0,1,4,46.2669245647969,3.0,7,0,1,1,25850.0,0.0002883486359009542,0.0016790760342021921,0.0002952416133208382,2.917712386674862e-05,False,,,0.0,,1.0,0,False,0,2.48,log_out,False,,0.0169,0.1561,0.0,0.0799,0.0099,0.0516,0.0
100000008736760100,peripheral,0.474,5,0.2387,"Вход 55 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,54757.0,0.0,1,0,0.0,0.0,1,0,0,1,54757.0,0.0002970621471222198,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.12,log_in,False,,0.0118,0.1737,0.0,0.0192,0.0339,0.0,0.0
100000008701944100,peripheral,0.487,12,0.2959,"Вход 52 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,52124.0,0.0,1,0,0.0,0.0,2,0,1,1,52124.0,0.00041152025351238905,-0.0,2.394324320260326e-06,0.0,False,,,0.0,,1.0,0,False,0,0.15,log_in,False,,0.0122,0.1724,0.0,0.0397,0.0716,0.0,0.0
100000008748408100,distributor,0.832,18,0.4937,Рассылает на 21 получателей 1.5 млн (веер 21:1); плательщиков 1 [сквозной пропуск ≤2дн; аномалия для колена],False,1,0,1,21,360000.0,1499960.0,2,22,4.166555555555555,21.0,1,0,0,1,360000.0,0.0003340545949423299,0.0015411842099784607,4.08958990433184e-05,7.1332866499351465e-06,False,,,0.8743499826662045,1.0,1.0,0,False,0,5.93,out_deg,True,,0.1664,0.1959,0.0,0.0192,0.0588,0.02,0.0333
100000008486520100,peripheral,0.591,3,0.3006,"Вход 36 тыс. от 1, выход 14 тыс. на 1; пороги ролей не достигнуты",False,1,0,1,1,35720.0,14000.0,2,1,0.3919372900335946,1.0,7,0,1,1,35720.0,0.00028940983908926223,-5.476379242094424e-20,0.0002952416133208382,1.922024458454748e-05,False,,,0.0,,1.0,1,False,0,1.69,log_out,False,,0.0148,0.1624,0.0,0.0799,0.0148,0.0287,0.0
100000003163256100,peripheral,0.8,3,0.2722,"Вход 13 тыс. от 1, выход 15 тыс. на 1; пороги ролей не достигнуты",False,1,0,1,1,13485.0,15000.0,1,1,1.1123470522803114,1.0,7,0,1,1,13485.0,0.0002870191751690971,5.839281223790039e-20,0.0002952416133208382,1.922024458454748e-05,False,,,0.0,,1.0,0,False,0,1.7,log_out,False,,0.02,0.1385,0.0,0.0799,0.005,0.0287,0.0
100000003102157100,peripheral,0.36,1,0.3135,"Вход 97 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,96746.0,0.0,2,0,0.0,0.0,7,0,1,1,96746.0,0.000303723915550285,-0.0,0.0021516816268908113,0.0,False,,,0.0,,1.0,0,False,0,0.27,log_in,False,,0.009,0.1819,0.0,0.0799,0.0427,0.0,0.0
100000004741837100,peripheral,0.676,3,0.2623,"Вход 26 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,25596.0,0.0,1,0,0.0,0.0,7,0,1,1,25596.0,0.0002883213263153584,-0.0,0.0002952416133208382,0.0,False,,,0.0,,1.0,0,False,0,0.63,log_in,False,,0.0169,0.1558,0.0,0.0799,0.0097,0.0,0.0
100000008443341100,peripheral,0.6,12,0.4523,"Вход 34 тыс. от 2, выход 50 тыс. на 3; пороги ролей не достигнуты [возвратный поток]",False,1,0,2,3,34500.0,50000.0,2,4,1.4492753623188406,1.5,7,0,2,1,34027.777604315896,0.0006689699930486642,0.00024016148339999814,0.0021688850729875636,0.00036009896241195655,False,,,0.62,0.0,1.0,0,False,35,1.92,log_out,False,,0.015,0.1611,0.0,0.0799,0.0904,0.0891,0.0167
100000004792397100,peripheral,0.416,5,0.2476,"Вход 74 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,73520.0,0.0,1,0,0.0,0.0,1,0,0,1,73520.0,0.0003010002810421788,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.08,log_in,False,,0.0104,0.1783,0.0,0.0192,0.0396,0.0,0.0
100000003809101100,peripheral,0.252,12,0.4799,"Вход 166 тыс. от 2, выход 55 тыс. на 2; пороги ролей не достигнуты [возвратный поток]",False,1,0,2,2,166050.0,55200.0,3,4,0.3324299909665763,1.0,8,0,2,1,147947.67441860464,0.0003619470775424321,2.259562361327986e-21,0.00012382997603206915,0.00013333962119341738,False,,,0.18478260869565216,0.0,1.0,0,False,1,1.93,log_out,False,,0.0063,0.1878,0.0,0.1253,0.0651,0.0788,0.0167
100000002838861100,consolidator,0.665,6,0.6235,Получает от 5 плательщиков (2 seed) 555 тыс.; передаёт дальше 2%; сходятся потоки 8 seed [возвратный поток],False,1,0,5,1,554523.95,10000.0,5,1,0.018033486200190272,0.2,8,0,3,2,405375.78812774253,0.0021199186472606823,1.7095046613767835e-20,3.073196046166241e-05,1.9418391435934565e-05,False,,,0.0,8.0,2.0,1,False,1,3.01,in_deg,False,,0.1496,0.1967,0.0,0.1253,0.099,0.0361,0.0167
100000008560717100,consolidator,0.697,7,0.5089,Получает от 7 плательщиков (1 seed) 529 тыс.; передаёт дальше 5%; сходятся потоки 7 seed [аномалия для колена],False,1,0,7,1,529000.0,25000.0,9,1,0.04725897920604915,0.14285714285714285,7,0,7,1,46992.22986850298,0.000330834156555212,1.1298883459192937e-19,0.012337796852200798,1.922024458454748e-05,False,,,0.0,12.0,2.0,0,False,0,4.52,in_deg,True,,0.1568,0.1689,0.0,0.0799,0.0578,0.0287,0.0167
100000008693069100,peripheral,0.754,5,0.2031,"Вход 20 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,20000.0,0.0,1,0,0.0,0.0,1,0,0,1,20000.0,0.00028976705994767336,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.79,log_in,False,,0.0189,0.1487,0.0,0.0192,0.0163,0.0,0.0
100000008672162100,peripheral,0.8,5,0.1943,"Вход 16 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,15550.0,0.0,1,0,0.0,0.0,1,0,0,1,15550.0,0.0002888330570726631,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.96,log_in,False,,0.02,0.1428,0.0,0.0192,0.0123,0.0,0.0
100000007311010100,peripheral,0.444,8,0.4176,"Вход 64 тыс. от 2, выход 20 тыс. на 1; пороги ролей не достигнуты",False,1,0,2,1,64480.0,20000.0,2,1,0.31017369727047145,0.5,10,0,2,1,41963.23006555471,0.0003093598362490267,2.570092632787516e-20,0.0006039352620193528,2.3975769017837576e-05,False,,,0.0,,1.0,0,False,0,1.75,log_out,False,,0.0111,0.1661,0.0,0.1441,0.0468,0.0496,0.0
100000005505655100,peripheral,0.6,24,0.4082,"Вход 33 тыс. от 2, выход 20 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн; возвратный поток]",False,1,0,2,1,33070.0,20000.0,2,1,0.6047777441790142,0.5,7,0,2,1,13736.004132181724,0.0003215080211255211,8.933928361720762e-09,0.00029774229506284843,0.0002690834241836647,False,,,1.0,0.0,1.0,0,False,1,1.75,log_out,False,,0.015,0.139,0.0,0.0799,0.0551,0.0858,0.0333
100000004707703100,peripheral,0.18,3,0.4588,"Вход 239 тыс. от 2, выход 232 тыс. на 5; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,1,0,2,5,239300.0,231650.0,3,6,0.9680317592979524,2.5,7,0,2,1,239300.0,0.0006355624384346332,2.6696421071981992e-19,0.00029760217313452305,0.00010710478506958707,False,,,0.8892726095402547,0.5,1.0,1,False,0,2.19,log_out,False,,0.0045,0.193,0.0,0.0799,0.0895,0.0751,0.0167
100000004005964100,peripheral,0.357,23,0.2594,"Вход 98 тыс. от 3, выход 72 тыс. на 3; пороги ролей не достигнуты [возвратный поток]",False,1,2,3,3,97900.0,72000.0,9,5,0.7354443309499489,1.0,1,0,0,1,13747.005313689291,0.00040452469148817116,-7.866788045043079e-20,3.1829066562753375e-19,4.953671284677185e-07,False,,,0.625,1.0,1.0,3,False,16,1.98,log_out,False,,0.0089,0.1391,0.0,0.0192,0.071,0.0045,0.0167
100000008244300100,terminal,0.824,4,0.5276,"Получил 65 тыс. от 5 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались [дробление у порога: 5 перев.]",False,1,0,5,0,65430.0,0.0,6,0,0.0,0.0,8,1,4,1,9714.108440777354,0.00047936591472866487,-0.0,0.00015744284086380295,0.0,False,,observed,0.0,,1.0,5,True,0,3.01,in_deg,False,,0.1133,0.129,0.067,0.1253,0.0763,0.0,0.0167
100000002692044100,peripheral,0.359,13,0.2507,"Вход 97 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,97000.0,0.0,1,0,0.0,0.0,1,0,0,1,97000.0,0.00030166693443527224,-0.0,1.0100033668708277e-05,0.0,False,,,0.0,,1.0,0,False,0,0.27,log_in,False,,0.009,0.182,0.0,0.0192,0.0404,0.0,0.0
100000001103905100,peripheral,0.781,5,0.1998,"Вход 18 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,18000.0,0.0,1,0,0.0,0.0,1,0,0,1,18000.0,0.00028934728337463503,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.86,log_in,False,,0.0195,0.1465,0.0,0.0192,0.0145,0.0,0.0
100000008755361100,peripheral,0.8,5,0.191,"Вход 15 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,14627.0,0.0,1,0,0.0,0.0,1,0,0,1,14627.0,0.0002886393301842059,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,1.0,log_in,False,,0.02,0.1408,0.0,0.0192,0.011,0.0,0.0
100000002810870100,peripheral,0.608,5,0.2203,"Вход 34 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,33677.0,0.0,1,0,0.0,0.0,1,0,0,1,33677.0,0.00029263770204239595,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.44,log_in,False,,0.0152,0.161,0.0,0.0192,0.0249,0.0,0.0
100000005897462100,peripheral,0.356,12,0.3555,"Вход 98 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,98400.0,0.0,1,0,0.0,0.0,8,0,1,1,98400.0,0.0003004936394973031,-0.0,0.0001227996062558899,0.0,False,,,0.0,,1.0,0,False,0,0.28,log_in,False,,0.0089,0.1827,0.0,0.1253,0.0387,0.0,0.0
100000000941942100,terminal,0.88,8,0.4999,"Получил 130 тыс. от 1 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,1,0,130000.0,0.0,1,0,0.0,0.0,10,0,1,1,130000.0,0.0003116000306063692,-0.0,0.00046116796507456883,0.0,False,,observed,0.0,,1.0,0,False,0,0.47,log_in,False,,0.121,0.1863,0.0,0.1441,0.0485,0.0,0.0
100000008723830100,transit,0.957,3,0.5364,"Пропуск 99%: получил 460 тыс., отдал 455 тыс.; 2→1 контрагента; в ≤2 дн ушло 100% [сквозной пропуск ≤2дн]",False,1,0,2,1,459785.0,455000.0,2,1,0.9895929619278576,0.5,7,0,2,1,454095.59542375227,0.00034023098770657236,2.873320405106655e-20,0.0003197167634671041,1.9616538287321655e-05,False,,,1.0,1.0,1.0,1,False,0,2.31,log_out,False,,0.1435,0.1973,0.0,0.0799,0.0606,0.0383,0.0167
100000008776576100,peripheral,0.8,5,0.1915,"Вход 15 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,14765.0,0.0,1,0,0.0,0.0,1,0,0,1,14765.0,0.0002886682947677456,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,1.0,log_in,False,,0.02,0.141,0.0,0.0192,0.0113,0.0,0.0
100000005432267100,terminal,0.951,8,0.5292,"Получил 350 тыс. от 2 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,2,0,350001.0,0.0,2,0,0.0,0.0,10,0,2,1,250008.50885577075,0.00034233348585063165,-0.0,0.000574825201969467,0.0,False,,observed,0.0,,2.0,0,False,0,1.13,log_in,False,,0.1308,0.1934,0.0,0.1441,0.061,0.0,0.0
100000006745291100,peripheral,0.394,12,0.3501,"Вход 83 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,82534.0,0.0,1,0,0.0,0.0,8,0,1,1,82534.0,0.00029808724049107665,-0.0,0.0001227996062558899,0.0,False,,,0.0,,1.0,0,False,0,0.16,log_in,False,,0.0099,0.18,0.0,0.1253,0.035,0.0,0.0
100000008670667100,peripheral,0.8,5,0.194,"Вход 16 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,15534.0,0.0,1,0,0.0,0.0,1,0,0,1,15534.0,0.0002888296988600788,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.96,log_in,False,,0.02,0.1426,0.0,0.0192,0.0122,0.0,0.0
100000002480800100,terminal,0.976,1,0.5605,"Получил 569 тыс. от 2 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,2,0,569251.0,0.0,2,0,0.0,0.0,10,0,2,1,233794.54655490644,0.0006410781031176412,-0.0,0.0004648551640214568,0.0,False,,observed,0.0,,2.0,0,False,0,1.46,log_in,False,,0.1342,0.1926,0.0,0.1441,0.0897,0.0,0.0
100000002182176100,peripheral,0.556,1,0.2873,"Вход 42 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,42465.0,0.0,1,0,0.0,0.0,7,0,1,1,42465.0,0.00029353795436763876,-0.0,0.0021516816268908113,0.0,False,,,0.0,,1.0,0,False,0,0.29,log_in,False,,0.0139,0.1665,0.0,0.0799,0.027,0.0,0.0
100000008219168100,peripheral,0.48,6,0.2151,"Вход 53 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,53200.0,0.0,2,0,0.0,0.0,1,0,0,1,53200.0,0.00028861990131883255,-0.0,4.341415009040483e-06,0.0,False,,,0.0,,1.0,0,False,0,0.13,log_in,False,,0.012,0.173,0.0,0.0192,0.0109,0.0,0.0
100000004226848100,terminal,0.944,8,0.5303,"Получил 302 тыс. от 1 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,1,0,301866.0,0.0,1,0,0.0,0.0,10,0,1,1,301866.0,0.0003460138655313343,-0.0,0.00046116796507456883,0.0,False,,observed,0.0,,1.0,0,False,0,1.03,log_in,False,,0.1298,0.1946,0.0,0.1441,0.0619,0.0,0.0
100000006326645100,peripheral,0.679,5,0.2113,"Вход 25 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,25264.0,0.0,1,0,0.0,0.0,1,0,0,1,25264.0,0.00029087191188791023,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.64,log_in,False,,0.017,0.1554,0.0,0.0192,0.0197,0.0,0.0
100000003589877100,peripheral,0.243,13,0.5006,"Вход 176 тыс. от 2, выход 416 тыс. на 6; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,1,0,2,6,176000.0,416129.0,2,6,2.364369318181818,3.0,9,1,1,1,26001.273500105097,0.00030697515997142073,0.0001231626058516141,4.833056457587872e-06,9.545724565572935e-05,False,,,0.8798449519259652,0.0,1.0,0,False,0,2.29,log_out,False,,0.0061,0.1565,0.067,0.1361,0.045,0.0733,0.0167
